Key,English,Traditional_Chinese
ACHIEVEMENT_KILL_RYGUARD_LVL4,Kyouchish Slayer 4,Kyouchish Slayer 4
ACHIEVEMENT_KILL_RYGUARD_LVL5,Kyouchish Hunter,Kyouchish Hunter
ACHIEVEMENT_KILL_RYARCHER_LVL1,Kanonicus Slayer 1,Kanonicus Slayer 1
ACHIEVEMENT_KILL_RYARCHER_LVL2,Kanonicus Slayer 2,Kanonicus Slayer 2
ACHIEVEMENT_KILL_RYARCHER_LVL3,Kanonicus Slayer 3,Kanonicus Slayer 3
ACHIEVEMENT_KILL_RYARCHER_LVL4,Kanonicus Slayer 4,Kanonicus Slayer 4
ACHIEVEMENT_KILL_RYARCHER_LVL5,Kanonicus Hunter,Kanonicus Hunter
ACHIEVEMENT_KILL_RYMAGI_LVL1,Mage Redcloud Slayer 1,Mage Redcloud Slayer 1
ACHIEVEMENT_KILL_RYMAGI_LVL2,Mage Redcloud Slayer 2,Mage Redcloud Slayer 2
ACHIEVEMENT_KILL_RYMAGI_LVL3,Mage Redcloud Slayer 3,Mage Redcloud Slayer 3
ACHIEVEMENT_KILL_RYMAGI_LVL4,Mage Redcloud Slayer 4,Mage Redcloud Slayer 4
ACHIEVEMENT_KILL_RYMAGI_LVL5,Mage Redcloud Hunter,Mage Redcloud Hunter
ACHIEVEMENT_KILL_RYWARRIOR_LVL1,Taiaha Slayer 1,Taiaha Slayer 1
ACHIEVEMENT_KILL_RYWARRIOR_LVL2,Taiaha Slayer 2,Taiaha Slayer 2
ACHIEVEMENT_KILL_RYWARRIOR_LVL3,Taiaha Slayer 3,Taiaha Slayer 3
ACHIEVEMENT_KILL_RYWARRIOR_LVL4,Taiaha Slayer 4,Taiaha Slayer 4
ACHIEVEMENT_KILL_RYWARRIOR_LVL5,Taiaha Hunter,Taiaha Hunter
ACHIEVEMENT_KILL_SKELWOLF_LVL1,Hellhound Slayer 1,Hellhound Slayer 1
ACHIEVEMENT_KILL_SKELWOLF_LVL2,Hellhound Slayer 2,Hellhound Slayer 2
ACHIEVEMENT_KILL_SKELWOLF_LVL3,Hellhound Slayer 3,Hellhound Slayer 3
ACHIEVEMENT_KILL_SKELWOLF_LVL4,Hellhound Slayer 4,Hellhound Slayer 4
ACHIEVEMENT_KILL_SKELWOLF_LVL5,Hellhound Hunter,Hellhound Hunter
ACHIEVEMENT_KILL_RYBARGA_LVL1,Chief Keokuk Slayer 1,Chief Keokuk Slayer 1
ACHIEVEMENT_KILL_RYBARGA_LVL2,Chief Keokuk Slayer 2,Chief Keokuk Slayer 2
ACHIEVEMENT_KILL_RYBARGA_LVL3,Chief Keokuk Slayer 3,Chief Keokuk Slayer 3
ACHIEVEMENT_KILL_RYBARGA_LVL4,Chief Keokuk Slayer 4,Chief Keokuk Slayer 4
ACHIEVEMENT_KILL_RYBARGA_LVL5,Chief Keokuk Hunter,Chief Keokuk Hunter
ACHIEVEMENT_KILL_REDMETEONYKER_LVL1,Red Meteonyker Hunter 1,精英地炎飛龍獵人 1
ACHIEVEMENT_KILL_REDMETEONYKER_LVL2,Red Meteonyker Hunter 2,精英地炎飛龍獵人 2
ACHIEVEMENT_KILL_REDMETEONYKER_LVL3,Red Meteonyker Hunter 3,精英地炎飛龍獵人 3
ACHIEVEMENT_KILL_REDMETEONYKER_LVL4,Red Meteonyker Hunter 4,精英地炎飛龍獵人 4
ACHIEVEMENT_KILL_REDMETEONYKER_LVL5,Red Meteonyker Killer,精英地炎飛龍殺手
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL1,Caveman Chief Hunter 1,穴居人首席獵人 1
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL2,Caveman Chief Hunter 2,穴居人首席獵人 2
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL3,Caveman Chief Hunter 3,穴居人首席獵人 3
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL4,Caveman Chief Hunter 4,穴居人首席獵人 4
ACHIEVEMENT_KILL_CAVEMANCHIEF_LVL5,Caveman Chief Killer,穴居人首席殺手
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL1,Temple Guardian Hunter 1,聖殿守護者獵人 1
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL2,Temple Guardian Hunter 2,聖殿守護者獵人 2
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL3,Temple Guardian Hunter 3,聖殿守護者獵人 3
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL4,Temple Guardian Hunter 4,聖殿守護者獵人 4
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_LVL5,Temple Guardian Killer,聖殿守護者殺手
ACHIEVEMENT_KILL_GREATKRAKEN_LVL1,Great Kraken Hunter 1,偉大的海妖獵人 1
ACHIEVEMENT_KILL_GREATKRAKEN_LVL2,Great Kraken Hunter 2,偉大的海妖獵人 2
ACHIEVEMENT_KILL_GREATKRAKEN_LVL3,Great Kraken Hunter 3,偉大的海妖獵人 3
ACHIEVEMENT_KILL_GREATKRAKEN_LVL4,Great Kraken Hunter 4,偉大的海妖獵人 4
ACHIEVEMENT_KILL_GREATKRAKEN_LVL5,Great Kraken Killer,偉大的海妖殺手
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL1,Pyramid Guardian Hunter 1,金字塔守護者獵人1
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL2,Pyramid Guardian Hunter 2,金字塔守護者獵人2
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL3,Pyramid Guardian Hunter 3,金字塔守護者獵人3
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL4,Pyramid Guardian Hunter 4,金字塔守護者獵人4
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_LVL5,Pyramid Guardian Killer,金字塔守護者殺手
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL1,Crystal Demon Lord Hunter 1,水晶魔王獵人1
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL2,Crystal Demon Lord Hunter 2,水晶魔王獵人2
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL3,Crystal Demon Lord Hunter 3,水晶魔王獵人3
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL4,Crystal Demon Lord Hunter 4,水晶魔王獵人4
ACHIEVEMENT_KILL_CRYSTALDEVIL_LVL5,Crystal Demon Lord Killer,水晶魔王殺手
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL1,Beast King Khan Hunter 1,獸王可汗獵人1
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL2,Beast King Khan Hunter 2,獸王可汗獵人2
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL3,Beast King Khan Hunter 3,獸王可汗獵人3
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL4,Beast King Khan Hunter 4,獸王可汗獵人4
ACHIEVEMENT_KILL_BEASTKINGKHAN_LVL5,Beast King Khan Killer,獸王可汗殺手
ACHIEVEMENT_KILL_SHADEKRITON_LVL1,[Shade Lieutenant] Kriton Hunter 1,[暗影中尉] 克里頓獵人 1
ACHIEVEMENT_KILL_SHADEKRITON_LVL2,[Shade Lieutenant] Kriton Hunter 2,[暗影中尉] 克里頓獵人 2
ACHIEVEMENT_KILL_SHADEKRITON_LVL3,[Shade Lieutenant] Kriton Hunter 3,[暗影中尉] 克里頓獵人 3
ACHIEVEMENT_KILL_SHADEKRITON_LVL4,[Shade Lieutenant] Kriton Hunter 4,[暗影中尉] 克里頓獵人 4
ACHIEVEMENT_KILL_SHADEKRITON_LVL5,[Shade Lieutenant] Kriton Killer,[暗影中尉] 克里頓殺手
ACHIEVEMENT_KILL_BEHEMOTH03_LVL1,[God of Death] Demonic Ankou Hunter 1,[死神]冥魔安庫獵人 1
ACHIEVEMENT_KILL_BEHEMOTH03_LVL2,[God of Death] Demonic Ankou Hunter 2,[死神]冥魔安庫獵人 2
ACHIEVEMENT_KILL_BEHEMOTH03_LVL3,[God of Death] Demonic Ankou Hunter 3,[死神]冥魔安庫獵人 3
ACHIEVEMENT_KILL_BEHEMOTH03_LVL4,[God of Death] Demonic Ankou Hunter 4,[死神]冥魔安庫獵人 4
ACHIEVEMENT_KILL_BEHEMOTH03_LVL5,[God of Death] Demonic Ankou Killer,[死神]冥魔安庫殺手
ACHIEVEMENT_MONSTER_DESC_COMMON,Defeat these monsters to gain a permanent damage bonus against them.,擊殺這些怪物以獲得對它們的永久傷害加成。
ACHIEVEMENT_KILL_AIBATT_TITLE,Twinkle Star,閃耀之星
ACHIEVEMENT_KILL_MUSHPANG_TITLE,Fun Guy,開心果
ACHIEVEMENT_KILL_BURUDENG_TITLE,Horned,頂尖人物
ACHIEVEMENT_KILL_PUKEPUKE_TITLE,Hillbilly,鄉巴佬
ACHIEVEMENT_KILL_PEAKYTURTLE_TITLE,Snapper,鯛魚
ACHIEVEMENT_KILL_DEMIAN_TITLE,Rebel,反骨
ACHIEVEMENT_KILL_DORIDOMA_TITLE,Seahorserider,馳騁龍駒
ACHIEVEMENT_KILL_LAWOLF_TITLE,Alpha,狼王
ACHIEVEMENT_KILL_FEFERN_TITLE,Botanist,植物學家
ACHIEVEMENT_KILL_NYANGNYANG_TITLE,Cute,可愛
ACHIEVEMENT_KILL_BANG_TITLE,Banger,崩崩崩崩
ACHIEVEMENT_KILL_MOTHBEE_TITLE,Mothbeeter,蜂王
ACHIEVEMENT_KILL_WAGSAAC_TITLE,Sweet,甜心
ACHIEVEMENT_KILL_FLYBAT_TITLE,Batboy,蝙蝠俠
ACHIEVEMENT_KILL_MIA_TITLE,Shackled,斷枷者
ACHIEVEMENT_KILL_MRPUMPKIN_TITLE,Scarecrow,稻草人
ACHIEVEMENT_KILL_REDMANTIS_TITLE,Predator,捕食者
ACHIEVEMENT_KILL_ZENDROS_TITLE,Evil Eye,邪眼
ACHIEVEMENT_KILL_JACKTHEHAMMER_TITLE,Jacked,鋼鐵意志
ACHIEVEMENT_KILL_GIGGLEBOX_TITLE,Treasure Hunter,祕寶追尋者
ACHIEVEMENT_KILL_ROCKMUSCLE_TITLE,Rock Solid,堅如磐石
ACHIEVEMENT_KILL_BUCROW_TITLE,Banished,放蕩不羈
ACHIEVEMENT_KILL_NEPARUBA_TITLE,Buzzkill,掃興怪
ACHIEVEMENT_KILL_HOBO_TITLE,Vagabond,流浪漢
ACHIEVEMENT_KILL_DUMBBULL_TITLE,Matador,鬥牛士
ACHIEVEMENT_KILL_TOTEMIA_TITLE,Totem,圖騰
ACHIEVEMENT_KILL_CARDPUPPET_TITLE,Marionette,傀儡
ACHIEVEMENT_KILL_FLBYRIGEN_TITLE,Angler,姜太公
ACHIEVEMENT_KILL_TOMBSTONEBEARER_TITLE,Undertaker,送葬者
ACHIEVEMENT_KILL_SCOPICON_TITLE,Toxic,劇毒
ACHIEVEMENT_KILL_BASQUE_TITLE,Gunner,火線射手
ACHIEVEMENT_KILL_PRANKSTER_TITLE,Prankster,頑皮鬼
ACHIEVEMENT_KILL_ROCKEPELLER_TITLE,Sky Patrol,霄雲巡衛
ACHIEVEMENT_KILL_WHEELEM_TITLE,Speedy,迅速
ACHIEVEMENT_KILL_LEYENA_TITLE,Ravenous,貪婪
ACHIEVEMENT_KILL_TRANGFOMA_TITLE,Charged,雷鳴貫注
ACHIEVEMENT_KILL_STEAMWALKER_TITLE,Steampunk,蒸氣龐克
ACHIEVEMENT_KILL_STEELKNIGHT_TITLE,Metalhead,重金屬狂熱者
ACHIEVEMENT_KILL_ZOMBIGER_TITLE,Golddigger,掘金狂
ACHIEVEMENT_KILL_NUTTYWHEEL_TITLE,Steamroller,蒸汽壓路機
ACHIEVEMENT_KILL_NUCTUVEHICLE_TITLE,Radioactive,核心裂變
ACHIEVEMENT_KILL_DRILLER_TITLE,Screwed,螺旋之禍
ACHIEVEMENT_KILL_RISEM_TITLE,Elemental,元素使
ACHIEVEMENT_KILL_GRRR_TITLE,Troll,巨魔
ACHIEVEMENT_KILL_VOLT_TITLE,Zapped,渾身酥麻
ACHIEVEMENT_KILL_ELDERGUARD_TITLE,Guardian,守護者
ACHIEVEMENT_KILL_DUMP_TITLE,Tired,精疲力盡
ACHIEVEMENT_KILL_GARBAGEPIDER_TITLE,Scrapper,鬥士
ACHIEVEMENT_KILL_ZENMA_TITLE,Punk,龐克搖滾
ACHIEVEMENT_KILL_CRANEMACHINERY_TITLE,Demolisher,破壞者
ACHIEVEMENT_KILL_NAUTREPY_TITLE,Ace,王牌
ACHIEVEMENT_KILL_SYLIACA_TITLE,Fisherman,漁夫
ACHIEVEMENT_KILL_GREEMONG_TITLE,Disgusted,污穢不堪
ACHIEVEMENT_KILL_BOO_TITLE,Boo,驚嚇花火
ACHIEVEMENT_KILL_CARRIERBOMB_TITLE,Defuser,拆彈專家
ACHIEVEMENT_KILL_LONGWANG_TITLE,Devilish,魅影邪魔
ACHIEVEMENT_KILL_HOPPRE_TITLE,Exterminator,蟲族滅霸
ACHIEVEMENT_KILL_MUSHPOIE_TITLE,Spore Collector,拾孢人
ACHIEVEMENT_KILL_IREN_TITLE,Bloodsucker,吸血鬼
ACHIEVEMENT_KILL_WATANGKA_TITLE,Shaman,薩滿巫師
ACHIEVEMENT_KILL_FAFNIR_TITLE,Eggcelent,棒極蛋
ACHIEVEMENT_KILL_ANTIQUERY_TITLE,Lumberjack,伐木工
ACHIEVEMENT_KILL_LUIA_TITLE,Phoenix,涅槃
ACHIEVEMENT_KILL_GONGURY_TITLE,Full Metal,堅不可摧
ACHIEVEMENT_KILL_SHUHAMMA_TITLE,Destroyer,毀滅者
ACHIEVEMENT_KILL_KERN_TITLE,Rockstar,搖滾明星
ACHIEVEMENT_KILL_GORRUDA_TITLE,Ancient,古代
ACHIEVEMENT_KILL_GLAPHAN_TITLE,Haunted,神出鬼沒
ACHIEVEMENT_KILL_KIMERADON_TITLE,Chimera,奇美拉
ACHIEVEMENT_KILL_BEARNUCKY_TITLE,Cuddly,毛絨絨
ACHIEVEMENT_KILL_MUFFRIN_TITLE,Souperman,超人
ACHIEVEMENT_KILL_POPCRANK_TITLE,Nightmare,夢魘
ACHIEVEMENT_KILL_CLOCKWORKS_TITLE,Guardian of Madrigal,瑪德利賈守護者
ACHIEVEMENT_KILL_METEONYKER_TITLE,Dragonslayer,弒龍者
ACHIEVEMENT_KILL_MEDUMET_TITLE,Bot,機器人
ACHIEVEMENT_KILL_YETTI_TITLE,Bigfoot,大腳怪
ACHIEVEMENT_KILL_GHOSTKING_TITLE,Reaper,死神
ACHIEVEMENT_KILL_MAMMOTH_TITLE,Prehistoric,萬古之初
ACHIEVEMENT_KILL_AUGU_TITLE,Sushi Chef,壽司師傅
ACHIEVEMENT_KILL_ATROX_TITLE,Antlion,流沙伏擊
ACHIEVEMENT_KILL_TIGAR_TITLE,Vicious,窮凶極惡
ACHIEVEMENT_KILL_MERAL_TITLE,Pirate,海盜
ACHIEVEMENT_KILL_KINGSTER_TITLE,Boiled,熟透了
ACHIEVEMENT_KILL_CREPER_TITLE,Crabby,橫行桀驁
ACHIEVEMENT_KILL_NAGA_TITLE,Cold Blooded,冷血
ACHIEVEMENT_KILL_DORIAN_TITLE,Fishy,腥風逐浪
ACHIEVEMENT_KILL_OKEAN_TITLE,Waterlogged,落湯雞
ACHIEVEMENT_KILL_KRAKEN_TITLE,Sea King,海王
ACHIEVEMENT_KILL_DREADFIN_TITLE,Sea Snack,深海珍饈
ACHIEVEMENT_KILL_DREADSCALE_TITLE,Slurp,大快朵頤
ACHIEVEMENT_KILL_LUMINFIN_TITLE,Lumos,微光破曉
ACHIEVEMENT_KILL_PUPPETWOLF_TITLE,Sharp Slayer,鋒刃劊子手
ACHIEVEMENT_KILL_RYSENTRY_TITLE,Echowalker,溯音行者
ACHIEVEMENT_KILL_RYGUARD_TITLE,Shadowbrand,暗影烙印
ACHIEVEMENT_KILL_RYARCHER_TITLE,Judicator,裁決者
ACHIEVEMENT_KILL_RYMAGI_TITLE,Bloodflare,緋紅熾燃
ACHIEVEMENT_KILL_RYWARRIOR_TITLE,Warchant,鎮魂曲
ACHIEVEMENT_KILL_SKELWOLF_TITLE,Hellborn,自煉獄而生
ACHIEVEMENT_KILL_RYBARGA_TITLE,Keokai,境外之人
ACHIEVEMENT_KILL_REDMETEONYKER_TITLE,Reduced to Ashes,化為灰燼
ACHIEVEMENT_KILL_CAVEMANCHIEF_TITLE,Cave Dweller,洞窟主宰
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_TITLE,Electrified,雷霆萬鈞
ACHIEVEMENT_KILL_GREATKRAKEN_TITLE,Drowned,深海
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_TITLE,Risen,死境復甦
ACHIEVEMENT_KILL_CRYSTALDEVIL_TITLE,Numb,麻木
ACHIEVEMENT_KILL_BEASTKINGKHAN_TITLE,Conqueror of the Wilds,樂斯堤亞征服者
ACHIEVEMENT_KILL_SHADEKRITON_TITLE,Shade Hunter,逐影之人
ACHIEVEMENT_KILL_BEHEMOTH03_TITLE,God of Death,終焉之主
ACHIEVEMENT_JUMP_NAME,Jump,跳躍
ACHIEVEMENT_JUMP_DESC,Jump a certain number of times.,跳躍達到一定次數。
ACHIEVEMENT_JUMP_TITLE,Jump Master,浮空百鍊
ACHIEVEMENT_PLAY_TIME_NAME,Total Play Time,總遊玩時間
ACHIEVEMENT_PLAY_TIME_DESC,Play for a certain number of hours to earn rewards.,達到一定的遊戲時數(小時)即可得到獎勵。
ACHIEVEMENT_PLAY_TIME_LVL1,Flyff Novice!,飛飛初學者！
ACHIEVEMENT_PLAY_TIME_LVL2,Flyff Fan!,飛飛粉絲！
ACHIEVEMENT_PLAY_TIME_LVL3,Flyff Devotee!,飛飛熱愛者！
ACHIEVEMENT_PLAY_TIME_LVL4,Flyff Enthusiast!,飛飛狂熱者！
ACHIEVEMENT_PLAY_TIME_LVL5,Flyff Addict!,飛飛成癮者！
ACHIEVEMENT_PLAY_TIME_LVL6,Flyff Fanatic!,飛飛信仰者！
ACHIEVEMENT_PLAY_TIME_TITLE,Flyff Fanatic,魂牽 FlyFF
ACHIEVEMENT_LEVEL_NAME,Level,等級
ACHIEVEMENT_LEVEL_DESC,Reach a certain level to earn rewards.,達到指定等級即可得到獎勵。
ACHIEVEMENT_LEVEL_LVL1,Beginner Level 1,新手等級1
ACHIEVEMENT_LEVEL_LVL2,Beginner Level 2,新手等級2
ACHIEVEMENT_LEVEL_LVL3,Beginner Level 3,新手等級3
ACHIEVEMENT_LEVEL_LVL4,Adept Level 1,老手等級1
ACHIEVEMENT_LEVEL_LVL5,Adept Level 2,老手等級2
ACHIEVEMENT_LEVEL_LVL6,Adept Level 3,老手等級3
ACHIEVEMENT_LEVEL_LVL7,Expert Level 1,專家等級1
ACHIEVEMENT_LEVEL_LVL8,Expert Level 2,專家等級2
ACHIEVEMENT_LEVEL_LVL9,Expert Level 3,專家等級3
ACHIEVEMENT_LEVEL_LVL10,Professional Level 1,專業等級1
ACHIEVEMENT_LEVEL_LVL11,Professional Level 2,專業等級2
ACHIEVEMENT_LEVEL_LVL12,Professional Level 3,專業等級3
ACHIEVEMENT_USE_GRAYPILL_NAME,Gray Pill,灰色藥丸
ACHIEVEMENT_USE_GRAYPILL_DESC,"Eat 30,000 Gray Pills.","吃下 30,000 顆灰色藥丸"
ACHIEVEMENT_USE_GRAYPILL_TITLE,Placebo,無解之方
ACHIEVEMENT_USE_YELLOWPILL_NAME,Yellow Pill,小黃藥丸
ACHIEVEMENT_USE_YELLOWPILL_DESC,"Eat 30,000 Yellow Pills.","吃下 30,000 顆小黃藥丸"
ACHIEVEMENT_USE_YELLOWPILL_TITLE,Hypervitaminosis,維他命中毒症
ACHIEVEMENT_USE_BLUEPILL_NAME,Blue Pill,水藍藥丸
ACHIEVEMENT_USE_BLUEPILL_DESC,"Eat 30,000 Blue Pills.","吃下 30,000 顆水藍藥丸"
ACHIEVEMENT_USE_BLUEPILL_TITLE,Sleeper,沉淪幻夢
ACHIEVEMENT_USE_REDPILL_NAME,Red Pill,熱血藥丸
ACHIEVEMENT_USE_REDPILL_DESC,"Eat 30,000 Red Pills.","吃下 30,000 顆熱血藥丸"
ACHIEVEMENT_USE_REDPILL_TITLE,Bloody,血腥
ACHIEVEMENT_USE_GOLDPILL_NAME,Gold Pill,金閃閃藥丸
ACHIEVEMENT_USE_GOLDPILL_DESC,"Eat 30,000 Gold Pills.","吃下 30,000 顆金閃閃藥丸"
ACHIEVEMENT_USE_GOLDPILL_TITLE,Glimmering,微光
ACHIEVEMENT_USE_LOLLIPOP_NAME,Lollipop,棒棒糖
ACHIEVEMENT_USE_LOLLIPOP_DESC,"Eat 200,000 Lollipops.","吃下 200,000 根棒棒糖"
ACHIEVEMENT_USE_LOLLIPOP_TITLE,Sweet Tooth,嗜甜如命
ACHIEVEMENT_USE_CHOCOLATE_NAME,Chocolate Bar,巧克力
ACHIEVEMENT_USE_CHOCOLATE_DESC,"Eat 200,000 Chocolate Bars.","吃下 200,000 塊巧克力"
ACHIEVEMENT_USE_CHOCOLATE_TITLE,Chocoholic,醇黑可可
ACHIEVEMENT_USE_MILK_NAME,Milk,牛奶
ACHIEVEMENT_USE_MILK_DESC,"Drink 200,000 Cartons of Milk.","喝下 200,000 瓶牛奶"
ACHIEVEMENT_USE_MILK_TITLE,Legendairy,天乳神諭
ACHIEVEMENT_USE_HOTDOG_NAME,Hot Dog,熱狗
ACHIEVEMENT_USE_HOTDOG_DESC,"Eat 200,000 Hot Dogs.","吃下 200,000 個熱狗"
ACHIEVEMENT_USE_HOTDOG_TITLE,Top Dog,孤傲
ACHIEVEMENT_USE_PIZZA_NAME,Pizza,可樂餅
ACHIEVEMENT_USE_PIZZA_DESC,"Eat 200,000 Pizzas.","吃下 200,000 個可麗餅"
ACHIEVEMENT_USE_PIZZA_TITLE,Cheesy,濃郁起司
ACHIEVEMENT_USE_KIMBAP_NAME,Kimbap,壽司卷
ACHIEVEMENT_USE_KIMBAP_DESC,"Eat 200,000 Kimbaps.","吃下 200,000 個壽司卷"
ACHIEVEMENT_USE_KIMBAP_TITLE,High Roller,一擲千金
ACHIEVEMENT_USE_CHICKENSTICK_NAME,Chicken Stick,炸雞腿
ACHIEVEMENT_USE_CHICKENSTICK_DESC,"Eat 200,000 Chicken Sticks.","吃下 200,000 個炸雞腿"
ACHIEVEMENT_USE_CHICKENSTICK_TITLE,Spicy,麻辣
ACHIEVEMENT_USE_STARCANDY_NAME,Star Candy,碎星糖
ACHIEVEMENT_USE_STARCANDY_DESC,"Eat 200,000 Star Candies.","吃下 200,000 顆碎星糖"
ACHIEVEMENT_USE_STARCANDY_TITLE,Starstruck,沐光者
ACHIEVEMENT_USE_MEATSKEWER_NAME,Meat Skewer,肉串
ACHIEVEMENT_USE_MEATSKEWER_DESC,"Eat 200,000 Meat Skewers.","吃下 200,000 隻肉串"
ACHIEVEMENT_USE_MEATSKEWER_TITLE,Carnivore,肉食系
ACHIEVEMENT_USE_BARBECUE_NAME,Barbecue,烤乳豬
ACHIEVEMENT_USE_BARBECUE_DESC,"Eat 200,000 Barbecues.","吃下 200,000 個烤乳豬"
ACHIEVEMENT_USE_BARBECUE_TITLE,Grillmaster,燒烤大師
ACHIEVEMENT_USE_SEAFOODPANCAKE_NAME,Seafood Pancake,海鮮餅
ACHIEVEMENT_USE_SEAFOODPANCAKE_DESC,"Eat 200,000 Seafood Pancakes.","吃下 200,000 個海鮮餅"
ACHIEVEMENT_USE_SEAFOODPANCAKE_TITLE,Surfer,踏浪而歌
ACHIEVEMENT_USE_FISHSOUP_NAME,Fish Soup,鮮魚濃湯
ACHIEVEMENT_USE_FISHSOUP_DESC,"Eat 200,000 Fish Soups.","吃下 200,000 碗鮮魚濃湯"
ACHIEVEMENT_USE_FISHSOUP_TITLE,Catfish,鯰魚
ACHIEVEMENT_USE_SAUSAGECASSEROLE_NAME,Sausage Casserole,火鍋
ACHIEVEMENT_USE_SAUSAGECASSEROLE_DESC,"Eat 200,000 Sausage Casseroles.","吃下 200,000 個火鍋"
ACHIEVEMENT_USE_SAUSAGECASSEROLE_TITLE,Sausage Connoisseur,香腸鑑賞家
ACHIEVEMENT_USE_FISHSTEW_NAME,Fish Stew,悶燒鱈魚
ACHIEVEMENT_USE_FISHSTEW_DESC,"Eat 200,000 Fish Stews.","吃下 200,000 個悶燒鱈魚"
ACHIEVEMENT_USE_FISHSTEW_TITLE,Stranded,餘生寄滄海
ACHIEVEMENT_USE_STEAMEDSEAFOOD_NAME,Steamed Seafood,海鮮火鍋
ACHIEVEMENT_USE_STEAMEDSEAFOOD_DESC,"Eat 200,000 Steamed Seafood.","吃下 200,000 個海鮮火鍋"
ACHIEVEMENT_USE_STEAMEDSEAFOOD_TITLE,Steamy,蒸氣騰騰
ACHIEVEMENT_USE_MEATSALAD_NAME,Meat Salad,沙拉
ACHIEVEMENT_USE_MEATSALAD_DESC,"Eat 200,000 Meat Salads.","吃下 200,000 個沙拉"
ACHIEVEMENT_USE_MEATSALAD_TITLE,Omnivore,雜食系
ACHIEVEMENT_USE_GRATIN_NAME,Gratin,焗飯
ACHIEVEMENT_USE_GRATIN_DESC,"Eat 200,000 Gratins.","吃下 200,000 個焗飯"
ACHIEVEMENT_USE_GRATIN_TITLE,Shattered,粉碎
ACHIEVEMENT_USE_SEAFOODPIZZA_NAME,Seafood Pizza,披薩
ACHIEVEMENT_USE_SEAFOODPIZZA_DESC,"Eat 200,000 Seafood Pizzas.","吃下 200,000 個披薩"
ACHIEVEMENT_USE_SEAFOODPIZZA_TITLE,Salty,鹹鹹的
ACHIEVEMENT_USE_ORANGEJUICE_NAME,Orange Juice,柳橙汁
ACHIEVEMENT_USE_ORANGEJUICE_DESC,"Drink 200,000 Cups of Orange Juice.","喝下 200,000 杯柳橙汁"
ACHIEVEMENT_USE_ORANGEJUICE_TITLE,Juicy,多汁的
ACHIEVEMENT_USE_STRAWBERRYSHAKE_NAME,Strawberry Shake,奶昔
ACHIEVEMENT_USE_STRAWBERRYSHAKE_DESC,"Eat 200,000 Strawberry Shakes.","吃下 200,000 杯奶昔"
ACHIEVEMENT_USE_STRAWBERRYSHAKE_TITLE,Sweetheart,小甜心
ACHIEVEMENT_USE_PINEAPPLECONE_NAME,Pineapple Cone,鳳梨冰
ACHIEVEMENT_USE_PINEAPPLECONE_DESC,"Eat 200,000 Pineapple Cones.","吃下 200,000 個鳳梨冰"
ACHIEVEMENT_USE_PINEAPPLECONE_TITLE,Fresh,新鮮的
ACHIEVEMENT_USE_BANANAJUJUBAR_NAME,Banana Jujubar,香蕉冰
ACHIEVEMENT_USE_BANANAJUJUBAR_DESC,"Eat 200,000 Banana Jujubars.","吃下 200,000 個香蕉冰"
ACHIEVEMENT_USE_BANANAJUJUBAR_TITLE,Appealing,吸引人的
ACHIEVEMENT_USE_FRUITJUICE_NAME,Fruit Juice,綜合果汁
ACHIEVEMENT_USE_FRUITJUICE_DESC,"Drink 200,000 Fruit Juices.","喝下 200,000 杯綜合果汁"
ACHIEVEMENT_USE_FRUITJUICE_TITLE,Fruity,水果味
ACHIEVEMENT_USE_FRUITICEWATER_NAME,Fruit Icewater,水果刨冰
ACHIEVEMENT_USE_FRUITICEWATER_DESC,"Eat 200,000 Fruit Icewaters.","吃下 200,000 個水果刨冰"
ACHIEVEMENT_USE_FRUITICEWATER_TITLE,Cool,酷炫
ACHIEVEMENT_USE_FRUITPARFAIT_NAME,Fruit Parfait,水果聖代
ACHIEVEMENT_USE_FRUITPARFAIT_DESC,"Eat 200,000 Fruit Parfaits.","吃下 200,000 個水果聖代"
ACHIEVEMENT_USE_FRUITPARFAIT_TITLE,Pure,純淨
ACHIEVEMENT_USE_FRUITSHERBET_NAME,Fruit Sherbet,布丁
