Key,English,Traditional_Chinese
PROPMOVER_TXT_001182,Nyx,小魔鬼 
PROPMOVER_TXT_001184,Captain Nyx,頭目小魔鬼 
PROPMOVER_TXT_001186,Asmodan,撒旦 
PROPMOVER_TXT_001100,Small Harpy,部下神鷹 
PROPMOVER_TXT_001102,Harpy,神鷹 
PROPMOVER_TXT_001104,Captain Harpy,頭目神鷹 
PROPMOVER_TXT_001106,Giant Harpy,巨大神鷹 
PROPMOVER_TXT_001108,Small Gullah,部下原野之靈 
PROPMOVER_TXT_001110,Gullah,原野之靈 
PROPMOVER_TXT_001112,Captain Gullah,頭目原野之靈 
PROPMOVER_TXT_001114,Giant Gullah,巨大原野之靈 
PROPMOVER_TXT_001116,Small Abraxas,部下飛蛾 
PROPMOVER_TXT_001118,Abraxas,飛蛾 
PROPMOVER_TXT_001120,Captain Abraxas,頭目飛蛾 
PROPMOVER_TXT_001122,Giant Abraxas,巨大飛蛾 
PROPMOVER_TXT_001124,Small Hague,部下女巫 
PROPMOVER_TXT_001126,Hague,女巫 
PROPMOVER_TXT_001128,Captain Hague,頭目女巫 
PROPMOVER_TXT_001130,Giant Hague,巨大女巫 
PROPMOVER_TXT_001132,Small Tengu,部下圖特 
PROPMOVER_TXT_001134,Tengu,圖特 
PROPMOVER_TXT_001136,Captain Tengu,頭目圖特 
PROPMOVER_TXT_001138,Giant Tengu,巨大圖特 
PROPMOVER_TXT_001140,Small Asterius,部下羊首獅身 
PROPMOVER_TXT_001142,Asterius,羊首獅身 
PROPMOVER_TXT_001144,Captain Asterius,頭目羊首獅身 
PROPMOVER_TXT_001146,Giant Asterius,巨大羊首獅身 
PROPMOVER_TXT_001148,Small Dantalian,部下泰坦利安 
PROPMOVER_TXT_001150,Dantalian,泰坦利安 
PROPMOVER_TXT_001152,Captain Dantalian,頭目泰坦利安 
PROPMOVER_TXT_001154,Giant Dantalian,巨大泰坦利安 
PROPMOVER_TXT_001156,Small Gannessa,部下卡內薩 
PROPMOVER_TXT_001158,Gannessa,卡內薩 
PROPMOVER_TXT_001160,Captain Gannessa,頭目卡內薩 
PROPMOVER_TXT_001162,Giant Gannessa,巨大卡內薩 
PROPMOVER_TXT_001164,Small Asuras,部下阿修羅 
PROPMOVER_TXT_001166,Asuras,阿修羅 
PROPMOVER_TXT_001168,Captain Asuras,阿修羅頭目 
PROPMOVER_TXT_001170,Giant Asuras,巨大阿修羅 
PROPMOVER_TXT_001172,Small Catsy,部下凱西貓 
PROPMOVER_TXT_001174,Catsy,凱西貓 
PROPMOVER_TXT_001176,Giant Catsy,頭目凱西貓 
PROPMOVER_TXT_001178,Captain Catsy,巨大凱西貓 
PROPMOVER_TXT_001218,Knight 2,騎士2
PROPMOVER_TXT_001220,Knight 1,騎士1
PROPMOVER_TXT_001221,Queen Long Legs,長腿女王
PROPMOVER_TXT_001222,Nightmist Empress,領主輔佐官 
PROPMOVER_TXT_001223,Bolt Otem,螺栓歐騰
PROPMOVER_TXT_001224,Overgrown Broodmother,發育過度雪女
PROPMOVER_TXT_001225,Spiderling,小蜘蛛
PROPMOVER_TXT_001226,Enraged Gorilla,部下猩猩
PROPMOVER_TXT_001227,Sentient Tree Guardian,有情樹守護者
PROPMOVER_TXT_001228,Regal Kumai,富豪熊井
PROPMOVER_TXT_001229,Enchanted Rider,魔法騎士
PROPMOVER_TXT_001230,Enchanted Shaman,頭目黥斯特 
PROPMOVER_TXT_001231,Enchanted AI,魔法人工智能
PROPMOVER_TXT_001232,Pyramid Keeper,金字塔守門者
PROPMOVER_TXT_001233,Pyramid Guardian,金字塔守護者
PROPMOVER_TXT_001234,Defense Otem,防御歐騰
PROPMOVER_TXT_001235,Skeleton General,骷髏將軍
PROPMOVER_TXT_230001,Enraged Yetti,憤怒的雪人
PROPMOVER_TXT_230002,Frozen Hare Guard,冰凍野兔守衛
PROPMOVER_TXT_230003,Saphyryan Hound,沙伐靈獵犬
PROPMOVER_TXT_230004,Deep Cave Gorilla,深洞大猩猩
PROPMOVER_TXT_230005,Caveman Chief,穴居人酋長
PROPMOVER_TXT_230006,Cavern Larva,洞穴幼蟲
PROPMOVER_TXT_230007,Radioactive Long Legs,放射性長腿
PROPMOVER_TXT_230008,Cavern Nightmist,洞穴夜霧
PROPMOVER_TXT_230009,Frozen Hare Assassin,冰凍野兔刺客
PROPMOVER_TXT_230010,Giant Turtle,巨龜
PROPMOVER_TXT_230011,Kraken Spawn,克拉肯之卵
PROPMOVER_TXT_010000,Orange Sleeping Fox,橙色睡狐
PROPMOVER_TXT_010001,Black Sleeping Fox,黑色睡狐
PROPMOVER_TXT_010002,Blue Sleeping Fox,藍色睡狐
PROPMOVER_TXT_010003,Green Sleeping Fox,綠色睡狐
PROPMOVER_TXT_010004,Pink Sleeping Fox,粉紅睡狐
PROPMOVER_TXT_010005,Purple Sleeping Fox,紫色睡狐
PROPMOVER_TXT_010006,White Sleeping Fox,白色睡狐
PROPMOVER_TXT_110000,Pink Valentine's Bear,粉色情人節熊
PROPMOVER_TXT_110001,White Valentine's Bear,白色情人節熊
PROPMOVER_TXT_110002,Dark Valentine's Bear,暗色情人節熊
PROPMOVER_TXT_110003,Orange Valentine's Bear,橙色情人節熊
PROPMOVER_TXT_110004,Green Valentine's Bear,綠色情人節熊
PROPMOVER_TXT_110005,Purple Valentine's Bear,紫色情人節熊
PROPMOVER_TXT_110006,Pink Little Cacti,粉色小仙人掌
PROPMOVER_TXT_110007,Green Little Cacti,綠色小仙人掌
PROPMOVER_TXT_110008,Purple Little Cacti,紫色小仙人掌
PROPMOVER_TXT_110009,Orange Little Cacti,橙色小仙人掌
PROPMOVER_TXT_110010,Red Little Cacti,紅色小仙人掌
PROPMOVER_TXT_110011,Cyan Little Cacti,青色小仙人掌
PROPMOVER_TXT_110012,Phantom General,幻影將軍
PROPMOVER_TXT_110013,Golden Aibatt,黃金獨眼蝙蝠
PROPMOVER_TXT_110014,Pink Modern Sports Bear,粉紅色摩登運動熊
PROPMOVER_TXT_110015,Blue Modern Sports Bear,藍色摩登運動熊
PROPMOVER_TXT_110016,Green Modern Sports Bear,綠色摩登運動熊
PROPMOVER_TXT_110017,Purple Modern Sports Bear,紫色摩登運動熊
PROPMOVER_TXT_110018,Dark Modern Sports Bear,黑色摩登運動熊
PROPMOVER_TXT_110019,Light Modern Sports Bear,輕型摩登運動熊
PROPMOVER_TXT_110020,Pink Easter Bunny,Pink Easter Bunny
PROPMOVER_TXT_110021,Pink Future Robot,粉紅未來機器人
PROPMOVER_TXT_110022,Purple Future Robot,紫色未來機器人
PROPMOVER_TXT_110023,Cyan Future Robot,青色未來機器人
PROPMOVER_TXT_110024,Dark Future Robot,暗黑未來機器人
PROPMOVER_TXT_110025,Green Future Robot,綠色未來機器人
PROPMOVER_TXT_110026,Blue Future Robot,藍色未來機器人
PROPMOVER_TXT_110027,Flying Egg,Flying Egg
PROPMOVER_TXT_110028,Eggcellent,Eggcellent
PROPMOVER_TXT_110029,Blue Flying Bunny,藍色飛兔
PROPMOVER_TXT_110030,Green Flying Bunny,綠色飛兔
PROPMOVER_TXT_110031,Pink Flying Bunny,粉紅色飛兔
PROPMOVER_TXT_110032,Purple Flying Bunny,紫色飛兔
PROPMOVER_TXT_110033,Brown Flying Bunny,棕色飛兔
PROPMOVER_TXT_110034,Black Flying Bunny,黑色飛兔
PROPMOVER_TXT_110035,White Flying Bunny,白色飛兔
PROPMOVER_TXT_110036,Hantiger,Hantiger
PROPMOVER_TXT_110037,Galaxy Scout,Galaxy Scout
PROPMOVER_TXT_110038,Blue Hat Bunny,藍色帽子兔子
PROPMOVER_TXT_110039,Dark Hat Bunny,黑帽子兔子
PROPMOVER_TXT_110040,Green Hat Bunny,綠帽兔子
PROPMOVER_TXT_110041,Orange Hat Bunny,橘色帽子兔子
PROPMOVER_TXT_110042,Pink Hat Bunny,粉紅帽子兔子
PROPMOVER_TXT_110043,Purple Hat Bunny,紫帽子兔子
PROPMOVER_TXT_110044,Black Hat Bunny,黑帽兔子
PROPMOVER_TXT_110045,White Hat Bunny,白帽子兔子
PROPMOVER_TXT_110047,Gold Skeleton,黃金骷髏
PROPMOVER_TXT_110048,Birthday Baker,Birthday Baker
PROPMOVER_TXT_110049,White Stripe Purple Bear,白條紋紫熊
PROPMOVER_TXT_110050,White Stripe Blue Bear,白條紋藍熊
PROPMOVER_TXT_110051,White Stripe Green Bear,白條紋綠熊
PROPMOVER_TXT_110052,White Stripe Orange Bear,白條紋橙熊
PROPMOVER_TXT_110053,White Stripe Pink Bear,白條紋粉紅熊
PROPMOVER_TXT_110054,White Stripe Black Bear,白條紋黑熊
PROPMOVER_TXT_110055,White Stripe White Bear,白色條紋白熊
PROPMOVER_TXT_110056,Lord Manager,Lord Manager
PROPMOVER_TXT_110057,Black Japanese Piggy,黑色日本小豬
PROPMOVER_TXT_110058,Purple Japanese Piggy,紫色日本小豬
PROPMOVER_TXT_110059,Blue Japanese Piggy,藍色日本小豬
PROPMOVER_TXT_110060,Light Red Japanese Piggy,淺紅色日本小豬
PROPMOVER_TXT_110061,Orange Japanese Piggy,橙色日本小豬
PROPMOVER_TXT_110062,White Japanese Piggy,白色日本小豬
PROPMOVER_TXT_110063,Light Japanese Piggy,輕型日本小豬
PROPMOVER_TXT_110064,Baby Carrierbomb,寶寶背帶炸彈
PROPMOVER_TXT_110065,Baby Fefern,寶寶費芬
PROPMOVER_TXT_110066,Baby Wheelem,寶寶惠勒姆
PROPMOVER_TXT_110067,Gacha Machine,Gacha Machine
PROPMOVER_TXT_110068,Skating Cat,Skating Cat
PROPMOVER_TXT_110069,Bach,Bach
PROPMOVER_TXT_110070,Neo Purple Robot,尼奧紫機器人
PROPMOVER_TXT_110071,Neo Green Robot,尼奧綠機器人
PROPMOVER_TXT_110072,Neo Orange Robot,尼奧橙機器人
PROPMOVER_TXT_110073,Neo Yellow Robot,尼奧黃機器人
PROPMOVER_TXT_110074,Neo Black Robot,尼奧黑機器人
PROPMOVER_TXT_110075,Neo White Robot,尼奧白機器人
PROPMOVER_TXT_110076,Pink Flying Froggy,粉紅飛蛙
PROPMOVER_TXT_110077,Green Flying Froggy,綠色飛蛙
PROPMOVER_TXT_110078,Purple Flying Froggy,紫色飛蛙
PROPMOVER_TXT_110079,Red Flying Froggy,紅色飛蛙
PROPMOVER_TXT_110080,Black Flying Froggy,黑色飛蛙
PROPMOVER_TXT_110081,Blue Flying Froggy,藍色飛蛙
PROPMOVER_TXT_002016,Rex Potato,Rex Potato
PROPMOVER_TXT_002017,Prince Potato,Prince Potato
PROPMOVER_TXT_002159,Private Leo,Private Leo
PROPMOVER_TXT_002160,Noah,Noah
PROPMOVER_TXT_110082,Draco,Draco
PROPMOVER_TXT_110083,Pink Axolotl,粉紅蠑螈
PROPMOVER_TXT_110084,Yellow Axolotl,黃蠑螈
PROPMOVER_TXT_110085,Purple Axolotl,紫蠑螈
PROPMOVER_TXT_110086,Blue Axolotl,藍蠑螈
PROPMOVER_TXT_110087,Red Axolotl,紅蠑螈
PROPMOVER_TXT_110088,Black Axolotl,黑蠑螈
PROPMOVER_TXT_110089,Traveling Merchant,Traveling Merchant
PROPMOVER_TXT_110046,Red Spirit Dragon,赤靈龍
PROPMOVER_TXT_110090,Green Spirit Dragon,綠靈龍
PROPMOVER_TXT_110091,Yellow Spirit Dragon,黃靈龍
PROPMOVER_TXT_400000,Andrew,Andrew
PROPMOVER_TXT_110092,Molu,Molu
PROPMOVER_TXT_110093,Blue Flying Sheep,藍色飛羊
PROPMOVER_TXT_110094,Yellow Flying Sheep,黃色飛羊
PROPMOVER_TXT_110095,Red Flying Sheep,紅色飛羊
PROPMOVER_TXT_110096,Purple Flying Sheep,紫色飛羊
PROPMOVER_TXT_110097,Pink Flying Sheep,粉紅飛羊
PROPMOVER_TXT_110098,Black Flying Sheep,黑色飛羊
PROPMOVER_TXT_110100,Silver Aibatt,銀獨眼蝙蝠
PROPMOVER_TXT_110151,Purple Floating Oni,紫色浮游鬼
PROPMOVER_TXT_110152,Blue Floating Oni,藍色浮游鬼
PROPMOVER_TXT_110153,Green Floating Oni,綠色浮游鬼
PROPMOVER_TXT_110154,Red Floating Oni,紅色浮游鬼
PROPMOVER_TXT_110155,Ice Blue Floating Oni,冰藍色浮游鬼
PROPMOVER_TXT_110156,Black Floating Oni,黑浮鬼
PROPMOVER_TXT_110157,Orange Witch Cat,橘色女巫貓
PROPMOVER_TXT_110158,Purple Witch Cat,紫色女巫貓
PROPMOVER_TXT_110159,Green Witch Cat,綠色女巫貓
PROPMOVER_TXT_110160,Red Witch Cat,紅色女巫貓
PROPMOVER_TXT_110161,Blue Witch Cat,藍色女巫貓
PROPMOVER_TXT_110162,White Witch Cat,白色女巫貓
PROPMOVER_TXT_110163,Purple Phantocat,紫色幻貓
PROPMOVER_TXT_110164,Blue Phantocat,藍色幻貓
PROPMOVER_TXT_110165,Green Phantocat,綠色幻貓
PROPMOVER_TXT_110166,Black Phantocat,黑色幻貓
PROPMOVER_TXT_110167,Red Phantocat,紅色幻貓
PROPMOVER_TXT_110168,White Phantocat,白色幻貓
PROPMOVER_TXT_210093,Prismatic Cobra,Prismatic Cobra
PROPMOVER_TXT_210094,Twinstrike Cobra,Twinstrike Cobra
PROPMOVER_TXT_210095,Tanuki Enforcer,Tanuki Enforcer
PROPMOVER_TXT_210096,Tanuki Protector,Tanuki Protector
PROPMOVER_TXT_210097,Wildwood Stalker,Wildwood Stalker
PROPMOVER_TXT_210098,Wildwood Chieftain,Wildwood Chieftain
PROPMOVER_TXT_210099,Beast King Khan,Beast King Khan
PROPMOVER_TXT_210100,Small Kingster,Small Kingster
PROPMOVER_TXT_110101,Kingster,Kingster
PROPMOVER_TXT_110102,Captain Kingster,Captain Kingster
PROPMOVER_TXT_110103,Small Kraken,部下克拉肯
PROPMOVER_TXT_110104,Kraken,克拉肯
PROPMOVER_TXT_110105,Captain Kraken,頭目克拉肯
PROPMOVER_TXT_110106,Small Creper,部下克雷普
PROPMOVER_TXT_110107,Creper,克雷普
PROPMOVER_TXT_110108,Captain Creper,頭目克雷普
PROPMOVER_TXT_110109,Small Naga,Small Naga
PROPMOVER_TXT_110110,Naga,Naga
PROPMOVER_TXT_110111,Captain Naga,Captain Naga
PROPMOVER_TXT_110112,Small Atrox,Small Atrox
PROPMOVER_TXT_110113,Atrox,Atrox
PROPMOVER_TXT_110114,Captain Atrox,Captain Atrox
PROPMOVER_TXT_110115,Small Okean,Small Okean
PROPMOVER_TXT_110116,Okean,Okean
PROPMOVER_TXT_110117,Captain Okean,Captain Okean
PROPMOVER_TXT_110118,Small Tigar,Small Tigar
PROPMOVER_TXT_110119,Tigar,Tigar
PROPMOVER_TXT_110120,Captain Tigar,Captain Tigar
PROPMOVER_TXT_110121,Small Dorian,多利安部下
PROPMOVER_TXT_110122,Dorian,多利安
PROPMOVER_TXT_110123,Captain Dorian,多利安頭目
PROPMOVER_TXT_110124,Small Meral,Small Meral
PROPMOVER_TXT_110125,Meral,Meral
PROPMOVER_TXT_110126,Captain Meral,Captain Meral
PROPMOVER_TXT_110127,Giant Kingster,Giant Kingster
PROPMOVER_TXT_110128,Giant Kraken,巨型克拉肯
PROPMOVER_TXT_110129,Giant Creper,巨大克雷普
PROPMOVER_TXT_110130,Giant Naga,Giant Naga
PROPMOVER_TXT_110131,Giant Atrox,Giant Atrox
PROPMOVER_TXT_110132,Giant Okean,Giant Okean
PROPMOVER_TXT_110133,Giant Tigar,Giant Tigar
PROPMOVER_TXT_110134,Giant Dorian,巨大多利安
PROPMOVER_TXT_110135,Giant Meral,Giant Meral
PROPMOVER_TXT_110136,Violet Kingster,Violet Kingster
PROPMOVER_TXT_110137,Violet Kraken,紫羅蘭克拉肯
PROPMOVER_TXT_110138,Violet Creper,紫羅蘭克雷普
PROPMOVER_TXT_110139,Violet Naga,Violet Naga
PROPMOVER_TXT_110140,Violet Atrox,Violet Atrox
PROPMOVER_TXT_110141,Violet Okean,Violet Okean
PROPMOVER_TXT_110142,Violet Tigar,Violet Tigar
PROPMOVER_TXT_110143,Violet Dorian,紫羅蘭多利安
PROPMOVER_TXT_110144,Violet Meral,Violet Meral
PROPMOVER_TXT_110145,Blue Flying Sheep,藍色飛羊
PROPMOVER_TXT_110146,Yellow Flying Sheep,黃色飛羊
PROPMOVER_TXT_110147,Red Flying Sheep,紅色飛羊
PROPMOVER_TXT_110148,Purple Flying Sheep,紫色飛羊
PROPMOVER_TXT_110149,Pink Flying Sheep,粉紅飛羊
PROPMOVER_TXT_110150,Black Flying Sheep,黑色飛羊
PROPMOVER_TXT_210151,Rainbow Race Officer,彩虹賽道管理者
PROPMOVER_TXT_210152,Water Totem Pole,Water Totem Pole
PROPMOVER_TXT_210153,Wind Totem Pole,Wind Totem Pole
PROPMOVER_TXT_210154,Earth Totem Pole,Earth Totem Pole
PROPMOVER_TXT_210155,Fire Totem Pole,Fire Totem Pole
PROPMOVER_TXT_210156,Electric Totem Pole,Electric Totem Pole
PROPMOVER_TXT_210157,Twinstrike Den Mother,Twinstrike Den Mother
PROPMOVER_TXT_210158,The Wilds Guard,樂斯堤亞守護者
PROPMOVER_TXT_210159,Pau Pau,包包
PROPMOVER_TXT_210160,Kammie,Kammie
PROPMOVER_TXT_210161,BoBu,BoBu
PROPMOVER_TXT_210162,Talus,Talus
PROPMOVER_TXT_210163,Inventor Remi,Inventor Remi
PROPMOVER_TXT_210164,Sunny Pang,Sunny Pang
PROPMOVER_TXT_210165,'s Artifact,'s Artifact
PROPMOVER_TXT_210166,Tanuki Trainee,Tanuki Trainee
PROPMOVER_TXT_210167,Wildwood Shaman,Wildwood Shaman
PROPMOVER_TXT_001312,Charlie,Charlie
PROPMOVER_TXT_210168,Red Patrol Dog,Red Patrol Dog
PROPMOVER_TXT_210169,Purple Patrol Dog,Purple Patrol Dog
PROPMOVER_TXT_210170,Cyan Patrol Dog,Cyan Patrol Dog
PROPMOVER_TXT_210171,Blue Patrol Dog,Blue Patrol Dog
PROPMOVER_TXT_210172,Black Patrol Dog,Black Patrol Dog
PROPMOVER_TXT_210173,White Patrol Dog,White Patrol Dog
PROPMOVER_TXT_110169,Wild Turkey,Wild Turkey
PROPMOVER_TXT_210174,Red Rolling Clown,Red Rolling Clown
PROPMOVER_TXT_210175,Purple Rolling Clown,Purple Rolling Clown
PROPMOVER_TXT_210176,Green Rolling Clown,Green Rolling Clown
PROPMOVER_TXT_210177,Pink Rolling Clown,Pink Rolling Clown
PROPMOVER_TXT_210178,Blue Rolling Clown,Blue Rolling Clown
PROPMOVER_TXT_210179,White Rolling Clown,White Rolling Clown
PROPMOVER_TXT_001313,Thief Santa,Thief Santa
PROPMOVER_TXT_001314,Santa,Santa
PROPMOVER_TXT_400001,Red Snowman,Red Snowman
PROPMOVER_TXT_400002,Purple Snowman,Purple Snowman
PROPMOVER_TXT_400003,Pink Snowman,Pink Snowman
PROPMOVER_TXT_400004,Green Snowman,Green Snowman
PROPMOVER_TXT_400005,Blue Snowman,Blue Snowman
PROPMOVER_TXT_400006,Black Snowman,Black Snowman
PROPMOVER_TXT_400007,Red Snowy Cat,Red Snowy Cat
PROPMOVER_TXT_400008,Pink Snowy Cat,Pink Snowy Cat
PROPMOVER_TXT_400009,Green Snowy Cat,Green Snowy Cat
PROPMOVER_TXT_400010,Blue Snowy Cat,Blue Snowy Cat
PROPMOVER_TXT_400011,Purple Snowy Cat,Purple Snowy Cat
PROPMOVER_TXT_400012,Black Snowy Cat,Black Snowy Cat
PROPMOVER_TXT_400013,Blue Wonderful Dog,Blue Wonderful Dog
PROPMOVER_TXT_400014,Pink Wonderful Dog,Pink Wonderful Dog
PROPMOVER_TXT_400015,Green Wonderful Dog,Green Wonderful Dog
PROPMOVER_TXT_400016,Yellow Wonderful Dog,Yellow Wonderful Dog
PROPMOVER_TXT_400017,Purple Wonderful Dog,Purple Wonderful Dog
PROPMOVER_TXT_400018,Red Wonderful Dog,Red Wonderful Dog
PROPMOVER_TXT_001316,Guest Book,Guest Book
PROPMOVER_TXT_001315,Kalgas,Kalgas
PROPMOVER_TXT_001317,Artifact,Artifact
PROPMOVER_TXT_400019,Brown Cub,Brown Cub
PROPMOVER_TXT_400020,Purple Cub,Purple Cub
PROPMOVER_TXT_400021,Blue Cub,Blue Cub
PROPMOVER_TXT_400022,Green Cub,Green Cub
PROPMOVER_TXT_400023,White Cub,White Cub
PROPMOVER_TXT_400024,Black Cub,Black Cub
PROPMOVER_TXT_400025,Event Greemong,Event Greemong
PROPMOVER_TXT_400200,[Event] Giant Wagsaac,[Event] Giant Wagsaac
PROPMOVER_TXT_400201,[Event] Giant Jack the Hammer,[Event] Giant Jack the Hammer
PROPMOVER_TXT_400202,[Event] Giant Bucrow,[Event] Giant Bucrow
PROPMOVER_TXT_400203,[Event] Giant Totemia,[Event] Giant Totemia
PROPMOVER_TXT_400204,[Event] Giant Wheelem,[Event] Giant Wheelem
PROPMOVER_TXT_400205,[Event] Giant Hoppre,[Event] Giant Hoppre
PROPMOVER_TXT_400206,[Event] Giant Mushpoie,[Event] Giant Mushpoie
PROPMOVER_TXT_400207,[Event] Giant Watangka,[Event] Giant Watangka
PROPMOVER_TXT_400208,[Event] Giant Fafnir,[Event] Giant Fafnir
PROPMOVER_TXT_400209,[Event] Giant Gorruda,[Event] Giant Gorruda
PROPMOVER_TXT_400210,[Event] Giant Medumet,[Event] Giant Medumet
PROPMOVER_TXT_400211,[Event] Glacial Augu,[Event] Glacial Augu
PROPMOVER_TXT_400212,[Event] Ghost of the forgotten Overlord,[Event] Ghost of the forgotten Overlord
PROPMOVER_TXT_400213,[Event] Giant Asuras,[Event] Giant Asuras
PROPMOVER_TXT_400214,[Event] Giant Tigar,[Event] Giant Tigar
PROPMOVER_TXT_400215,[Event] Captain Flybat,[Event] Captain Flybat
PROPMOVER_TXT_400216,[Event] Mr. Pumpkin,[Event] Mr. Pumpkin
PROPMOVER_TXT_400217,[Event] Dumb Bull,[Event] Dumb Bull
PROPMOVER_TXT_400218,[Event] Scorpicon,[Event] Scorpicon
PROPMOVER_TXT_400219,[Event] Wheelem,[Event] Wheelem
PROPMOVER_TXT_400220,[Event] Steel Knight,[Event] Steel Knight
PROPMOVER_TXT_400221,[Event] Driller,[Event] Driller
PROPMOVER_TXT_400222,[Event] Captian Volt,[Event] Captian Volt
PROPMOVER_TXT_400223,[Event] Greemong,[Event] Greemong
PROPMOVER_TXT_400224,[Event] Iren,[Event] Iren
PROPMOVER_TXT_400225,[Event] Watangka,[Event] Watangka
PROPMOVER_TXT_400226,[Event] Small Antiquery,[Event] Small Antiquery
PROPMOVER_TXT_400227,[Event] Antiquery,[Event] Antiquery
PROPMOVER_TXT_400228,[Event] Luia,[Event] Luia
PROPMOVER_TXT_400229,[Event] Small Gongury,[Event] Small Gongury
PROPMOVER_TXT_400230,[Event] Harpy,[Event] Harpy
PROPMOVER_TXT_400231,[Event] Kern,[Event] Kern
PROPMOVER_TXT_400232,[Event] Small Medumet,[Event] Small Medumet
PROPMOVER_TXT_400233,[Event] Yetti,[Event] Yetti
PROPMOVER_TXT_400234,[Event] Small Dantalian,[Event] Small Dantalian
PROPMOVER_TXT_400235,[Event] Mutant Augu,[Event] Mutant Augu
PROPMOVER_TXT_400236,[Event] Ghost of the forgotten king,[Event] Ghost of the forgotten king
PROPMOVER_TXT_400237,[Event] Small Asuras,[Event] Small Asuras
PROPMOVER_TXT_400238,[Event] Mammoth,[Event] Mammoth
PROPMOVER_TXT_400239,[Event] Asuras,[Event] Asuras
PROPMOVER_TXT_400240,[Event] Cannibal Mammoth,[Event] Cannibal Mammoth
PROPMOVER_TXT_400241,[Event] Meral,[Event] Meral
PROPMOVER_TXT_400026,Blue Pixel Rabbit,Blue Pixel Rabbit
PROPMOVER_TXT_400027,Red Pixel Rabbit,Red Pixel Rabbit
PROPMOVER_TXT_400028,Green Pixel Rabbit,Green Pixel Rabbit
PROPMOVER_TXT_400029,Pink Pixel Rabbit,Pink Pixel Rabbit
PROPMOVER_TXT_400030,Purple Pixel Rabbit,Purple Pixel Rabbit
PROPMOVER_TXT_400031,Yellow Pixel Rabbit,Yellow Pixel Rabbit
PROPMOVER_TXT_001319,[Event] Leyena,[Event] Leyena
PROPMOVER_TXT_001321,[Event] Giant Kraken,[活動] 巨型克拉肯
PROPMOVER_TXT_400032,[Event] Giggle Box,[Event] Giggle Box
PROPMOVER_TXT_400033,[Event] Violet Giggle Box,[Event] Violet Giggle Box
PROPMOVER_TXT_400034,Fox Spirit,Fox Spirit
PROPMOVER_TXT_400035,Ninja Toad,Ninja Toad
PROPMOVER_TXT_400036,Steambot,Steambot
PROPMOVER_TXT_400037,White Lion,White Lion
PROPMOVER_TXT_400038,Phio,Phio
PROPMOVER_TXT_400242,Black Anniversary Cat,Black Anniversary Cat
PROPMOVER_TXT_400243,Purple Anniversary Cat,Purple Anniversary Cat
PROPMOVER_TXT_400244,Pink Anniversary Cat,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma,Lord Trangfoma
PROPMOVER_TXT_400250,Shadow of Clockworks,Shadow of Clockworks
PROPMOVER_TXT_400251,Blue Magical Toad,Blue Magical Toad
PROPMOVER_TXT_400252,Pink Magical Toad,Pink Magical Toad
PROPMOVER_TXT_400253,Orange Magical Toad,Orange Magical Toad
PROPMOVER_TXT_400254,Green Magical Toad,Green Magical Toad
PROPMOVER_TXT_400255,Red Magical Toad,Red Magical Toad
PROPMOVER_TXT_400256,Dark Magical Toad,Dark Magical Toad
PROPMOVER_TXT_400258,[Event] Creper,[Event] Creper
PROPMOVER_TXT_400259,[Event] Violet Creper,[Event] Violet Creper
PROPMOVER_TXT_400260,Red Earless Seal,Red Earless Seal
PROPMOVER_TXT_400261,Purple Earless Seal,Purple Earless Seal
PROPMOVER_TXT_400262,Burgundy Earless Seal,Burgundy Earless Seal
PROPMOVER_TXT_400263,Pink Earless Seal,Pink Earless Seal
PROPMOVER_TXT_400264,Orange Earless Seal,Orange Earless Seal
PROPMOVER_TXT_400265,Blue Earless Seal,Blue Earless Seal
PROPMOVER_TXT_400266,White Earless Seal,White Earless Seal
PROPMOVER_TXT_400267,Brown Butterflies,Brown Butterflies
PROPMOVER_TXT_400268,Purple Butterflies,Purple Butterflies
PROPMOVER_TXT_400269,Green Butterflies,Green Butterflies
PROPMOVER_TXT_400270,Pink Butterflies,Pink Butterflies
PROPMOVER_TXT_400271,Red Butterflies,Red Butterflies
PROPMOVER_TXT_400272,White Butterflies,White Butterflies
PROPMOVER_TXT_400273,Black Butterflies,Black Butterflies
PROPMOVER_TXT_400274,Green DJ Froggy,Green DJ Froggy
PROPMOVER_TXT_400275,Red DJ Froggy,Red DJ Froggy
PROPMOVER_TXT_400276,Purple DJ Froggy,Purple DJ Froggy
PROPMOVER_TXT_400277,Pink DJ Froggy,Pink DJ Froggy
PROPMOVER_TXT_400278,Cyan DJ Froggy,Cyan DJ Froggy
PROPMOVER_TXT_400279,Blue DJ Froggy,Blue DJ Froggy
PROPMOVER_TXT_400280,Black DJ Froggy,Black DJ Froggy
PROPMOVER_TXT_400281,Lord Demian,Lord Demian
PROPMOVER_TXT_400282,Lord Mushpang,Lord Mushpang
PROPMOVER_TXT_400283,Yellow Junior Banana Hero,Yellow Junior Banana Hero
PROPMOVER_TXT_400284,Purple Junior Banana Hero,Purple Junior Banana Hero
PROPMOVER_TXT_400285,Orange Junior Banana Hero,Orange Junior Banana Hero
